from,to,ref,value,quality,parameter_id,station_id,date
,,,60,G,3,97200,1707408000000.0
,,,70,G,3,97200,1707411600000.0
,,,70,G,3,97200,1707415200000.0
,,,20,G,3,97200,1707418800000.0
,,,20,G,3,97200,1707422400000.0
,,,20,G,3,97200,1707426000000.0
,,,360,G,3,97200,1707429600000.0
,,,340,G,3,97200,1707433200000.0
,,,330,G,3,97200,1707436800000.0
,,,320,G,3,97200,1707440400000.0
,,,340,G,3,97200,1707444000000.0
,,,50,G,3,97200,1707447600000.0
,,,60,G,3,97200,1707451200000.0
,,,60,G,3,97200,1707454800000.0
,,,70,G,3,97200,1707458400000.0
,,,70,G,3,97200,1707462000000.0
,,,70,G,3,97200,1707465600000.0
,,,50,G,3,97200,1707469200000.0
,,,60,G,3,97200,1707472800000.0
,,,40,G,3,97200,1707476400000.0
,,,50,G,3,97200,1707480000000.0
,,,50,G,3,97200,1707483600000.0
,,,70,G,3,97200,1707487200000.0
,,,70,G,3,97200,1707490800000.0
,,,40,G,3,97200,1707494400000.0
,,,40,G,3,97200,1707498000000.0
,,,70,G,3,97200,1707501600000.0
,,,50,G,3,97200,1707505200000.0
,,,50,G,3,97200,1707508800000.0
,,,20,G,3,97200,1707512400000.0
,,,30,G,3,97200,1707516000000.0
,,,10,G,3,97200,1707519600000.0
,,,20,G,3,97200,1707523200000.0
,,,10,G,3,97200,1707526800000.0
,,,20,G,3,97200,1707530400000.0
,,,360,G,3,97200,1707534000000.0
,,,10,G,3,97200,1707537600000.0
,,,10,G,3,97200,1707541200000.0
,,,20,G,3,97200,1707544800000.0
,,,20,G,3,97200,1707548400000.0
,,,20,G,3,97200,1707552000000.0
,,,50,G,3,97200,1707555600000.0
,,,40,G,3,97200,1707559200000.0
,,,20,G,3,97200,1707562800000.0
,,,20,G,3,97200,1707566400000.0
,,,30,G,3,97200,1707570000000.0
,,,30,G,3,97200,1707573600000.0
,,,30,G,3,97200,1707577200000.0
,,,20,G,3,97200,1707580800000.0
,,,20,G,3,97200,1707584400000.0
,,,30,G,3,97200,1707588000000.0
,,,40,G,3,97200,1707591600000.0
,,,50,G,3,97200,1707595200000.0
,,,60,G,3,97200,1707598800000.0
,,,60,G,3,97200,1707602400000.0
,,,60,G,3,97200,1707606000000.0
,,,50,G,3,97200,1707609600000.0
,,,50,G,3,97200,1707613200000.0
,,,40,G,3,97200,1707616800000.0
,,,50,G,3,97200,1707620400000.0
,,,50,G,3,97200,1707624000000.0
,,,50,G,3,97200,1707627600000.0
,,,60,G,3,97200,1707631200000.0
,,,50,G,3,97200,1707634800000.0
,,,50,G,3,97200,1707638400000.0
,,,50,G,3,97200,1707642000000.0
,,,40,G,3,97200,1707645600000.0
,,,40,G,3,97200,1707649200000.0
,,,50,G,3,97200,1707652800000.0
,,,50,G,3,97200,1707656400000.0
,,,30,G,3,97200,1707660000000.0
,,,30,G,3,97200,1707663600000.0
,,,30,G,3,97200,1707667200000.0
,,,30,G,3,97200,1707670800000.0
,,,30,G,3,97200,1707674400000.0
,,,30,G,3,97200,1707678000000.0
,,,20,G,3,97200,1707681600000.0
,,,40,G,3,97200,1707685200000.0
,,,60,G,3,97200,1707688800000.0
,,,50,G,3,97200,1707692400000.0
,,,40,G,3,97200,1707696000000.0
,,,30,G,3,97200,1707699600000.0
,,,50,G,3,97200,1707703200000.0
,,,50,G,3,97200,1707706800000.0
,,,40,G,3,97200,1707710400000.0
,,,30,G,3,97200,1707714000000.0
,,,40,G,3,97200,1707717600000.0
,,,20,G,3,97200,1707721200000.0
,,,30,G,3,97200,1707724800000.0
,,,40,G,3,97200,1707728400000.0
,,,50,G,3,97200,1707732000000.0
,,,50,G,3,97200,1707735600000.0
,,,50,G,3,97200,1707739200000.0
,,,60,G,3,97200,1707742800000.0
,,,50,G,3,97200,1707746400000.0
,,,60,G,3,97200,1707750000000.0
,,,60,G,3,97200,1707753600000.0
,,,60,G,3,97200,1707757200000.0
,,,60,G,3,97200,1707760800000.0
,,,60,G,3,97200,1707764400000.0
,,,50,G,3,97200,1707768000000.0
,,,60,G,3,97200,1707771600000.0
,,,60,G,3,97200,1707775200000.0
,,,60,G,3,97200,1707778800000.0
,,,70,G,3,97200,1707782400000.0
,,,70,G,3,97200,1707786000000.0
,,,90,G,3,97200,1707789600000.0
,,,80,G,3,97200,1707793200000.0
,,,80,G,3,97200,1707796800000.0
,,,70,G,3,97200,1707800400000.0
,,,60,G,3,97200,1707804000000.0
,,,50,G,3,97200,1707807600000.0
,,,60,G,3,97200,1707811200000.0
,,,40,G,3,97200,1707814800000.0
,,,50,G,3,97200,1707818400000.0
,,,50,G,3,97200,1707822000000.0
,,,40,G,3,97200,1707825600000.0
,,,30,G,3,97200,1707829200000.0
,,,360,G,3,97200,1707832800000.0
,,,320,G,3,97200,1707836400000.0
,,,290,G,3,97200,1707840000000.0
,,,280,G,3,97200,1707843600000.0
,,,270,G,3,97200,1707847200000.0
,,,270,G,3,97200,1707850800000.0
,,,270,G,3,97200,1707854400000.0
,,,270,G,3,97200,1707858000000.0
,,,250,G,3,97200,1707861600000.0
,,,240,G,3,97200,1707865200000.0
,,,250,G,3,97200,1707868800000.0
,,,250,G,3,97200,1707872400000.0
,,,260,G,3,97200,1707876000000.0
,,,200,G,3,97200,1707879600000.0
,,,0,G,3,97200,1707883200000.0
,,,0,G,3,97200,1707886800000.0
,,,0,G,3,97200,1707890400000.0
,,,150,G,3,97200,1707894000000.0
,,,190,G,3,97200,1707897600000.0
,,,220,G,3,97200,1707901200000.0
,,,200,G,3,97200,1707904800000.0
,,,140,G,3,97200,1707908400000.0
,,,0,G,3,97200,1707912000000.0
,,,160,G,3,97200,1707915600000.0
,,,150,G,3,97200,1707919200000.0
,,,190,G,3,97200,1707922800000.0
,,,160,G,3,97200,1707926400000.0
,,,140,G,3,97200,1707930000000.0
,,,140,G,3,97200,1707933600000.0
,,,150,G,3,97200,1707937200000.0
,,,150,G,3,97200,1707940800000.0
,,,140,G,3,97200,1707944400000.0
,,,0,G,3,97200,1707948000000.0
,,,120,G,3,97200,1707951600000.0
,,,120,G,3,97200,1707955200000.0
,,,90,G,3,97200,1707958800000.0
,,,0,G,3,97200,1707962400000.0
,,,0,G,3,97200,1707966000000.0
,,,20,G,3,97200,1707969600000.0
,,,0,G,3,97200,1707973200000.0
,,,100,G,3,97200,1707976800000.0
,,,120,G,3,97200,1707980400000.0
,,,120,G,3,97200,1707984000000.0
,,,120,G,3,97200,1707987600000.0
,,,100,G,3,97200,1707991200000.0
,,,140,G,3,97200,1707994800000.0
,,,140,G,3,97200,1707998400000.0
,,,120,G,3,97200,1708002000000.0
,,,20,G,3,97200,1708005600000.0
,,,50,G,3,97200,1708009200000.0
,,,70,G,3,97200,1708012800000.0
,,,50,G,3,97200,1708016400000.0
,,,60,G,3,97200,1708020000000.0
,,,50,G,3,97200,1708023600000.0
,,,80,G,3,97200,1708027200000.0
,,,100,G,3,97200,1708030800000.0
,,,100,G,3,97200,1708034400000.0
,,,110,G,3,97200,1708038000000.0
,,,110,G,3,97200,1708041600000.0
,,,100,G,3,97200,1708045200000.0
,,,110,G,3,97200,1708048800000.0
,,,110,G,3,97200,1708052400000.0
,,,120,G,3,97200,1708056000000.0
,,,120,G,3,97200,1708059600000.0
,,,130,G,3,97200,1708063200000.0
,,,140,G,3,97200,1708066800000.0
,,,140,G,3,97200,1708070400000.0
,,,160,G,3,97200,1708074000000.0
,,,170,G,3,97200,1708077600000.0
,,,180,G,3,97200,1708081200000.0
,,,200,G,3,97200,1708084800000.0
,,,200,G,3,97200,1708088400000.0
,,,190,G,3,97200,1708092000000.0
,,,190,G,3,97200,1708095600000.0
,,,160,G,3,97200,1708099200000.0
,,,180,G,3,97200,1708102800000.0
,,,180,G,3,97200,1708106400000.0
,,,190,G,3,97200,1708110000000.0
,,,200,G,3,97200,1708113600000.0
,,,190,G,3,97200,1708117200000.0
,,,200,G,3,97200,1708120800000.0
,,,220,G,3,97200,1708124400000.0
,,,290,G,3,97200,1708128000000.0
,,,330,G,3,97200,1708131600000.0
,,,310,G,3,97200,1708135200000.0
,,,300,G,3,97200,1708138800000.0
,,,290,G,3,97200,1708142400000.0
,,,290,G,3,97200,1708146000000.0
,,,290,G,3,97200,1708149600000.0
,,,300,G,3,97200,1708153200000.0
,,,290,G,3,97200,1708156800000.0
,,,290,G,3,97200,1708160400000.0
,,,310,G,3,97200,1708164000000.0
,,,310,G,3,97200,1708167600000.0
,,,320,G,3,97200,1708171200000.0
,,,320,G,3,97200,1708174800000.0
,,,310,G,3,97200,1708178400000.0
,,,300,G,3,97200,1708182000000.0
,,,290,G,3,97200,1708185600000.0
,,,290,G,3,97200,1708189200000.0
,,,270,G,3,97200,1708192800000.0
,,,280,G,3,97200,1708196400000.0
,,,280,G,3,97200,1708200000000.0
,,,280,G,3,97200,1708203600000.0
,,,280,G,3,97200,1708207200000.0
,,,270,G,3,97200,1708210800000.0
,,,260,G,3,97200,1708214400000.0
,,,250,G,3,97200,1708218000000.0
,,,0,G,3,97200,1708221600000.0
,,,0,G,3,97200,1708225200000.0
,,,250,G,3,97200,1708228800000.0
,,,240,G,3,97200,1708232400000.0
,,,210,G,3,97200,1708236000000.0
,,,260,G,3,97200,1708239600000.0
,,,250,G,3,97200,1708243200000.0
,,,0,G,3,97200,1708246800000.0
,,,0,G,3,97200,1708250400000.0
,,,180,G,3,97200,1708254000000.0
,,,200,G,3,97200,1708257600000.0
,,,170,G,3,97200,1708261200000.0
,,,180,G,3,97200,1708264800000.0
,,,150,G,3,97200,1708268400000.0
,,,150,G,3,97200,1708272000000.0
,,,140,G,3,97200,1708275600000.0
,,,130,G,3,97200,1708279200000.0
,,,140,G,3,97200,1708282800000.0
,,,130,G,3,97200,1708286400000.0
,,,140,G,3,97200,1708290000000.0
,,,140,G,3,97200,1708293600000.0
,,,150,G,3,97200,1708297200000.0
,,,130,G,3,97200,1708300800000.0
,,,130,G,3,97200,1708304400000.0
,,,130,G,3,97200,1708308000000.0
,,,130,G,3,97200,1708311600000.0
,,,140,G,3,97200,1708315200000.0
,,,140,G,3,97200,1708318800000.0
,,,140,G,3,97200,1708322400000.0
,,,140,G,3,97200,1708326000000.0
,,,140,G,3,97200,1708329600000.0
,,,140,G,3,97200,1708333200000.0
,,,150,G,3,97200,1708336800000.0
,,,150,G,3,97200,1708340400000.0
,,,150,G,3,97200,1708344000000.0
,,,140,G,3,97200,1708347600000.0
,,,130,G,3,97200,1708351200000.0
,,,130,G,3,97200,1708354800000.0
,,,130,G,3,97200,1708358400000.0
,,,130,G,3,97200,1708362000000.0
,,,130,G,3,97200,1708365600000.0
,,,130,G,3,97200,1708369200000.0
,,,140,G,3,97200,1708372800000.0
,,,140,G,3,97200,1708376400000.0
,,,150,G,3,97200,1708380000000.0
,,,130,G,3,97200,1708383600000.0
,,,170,G,3,97200,1708387200000.0
,,,130,G,3,97200,1708390800000.0
,,,0,G,3,97200,1708394400000.0
,,,220,G,3,97200,1708398000000.0
,,,260,G,3,97200,1708401600000.0
,,,280,G,3,97200,1708405200000.0
,,,280,G,3,97200,1708408800000.0
,,,280,G,3,97200,1708412400000.0
,,,280,G,3,97200,1708416000000.0
,,,260,G,3,97200,1708419600000.0
,,,270,G,3,97200,1708423200000.0
,,,270,G,3,97200,1708426800000.0
,,,280,G,3,97200,1708430400000.0
,,,260,G,3,97200,1708434000000.0
,,,260,G,3,97200,1708437600000.0
,,,270,G,3,97200,1708441200000.0
,,,250,G,3,97200,1708444800000.0
,,,240,G,3,97200,1708448400000.0
,,,240,G,3,97200,1708452000000.0
,,,220,G,3,97200,1708455600000.0
,,,230,G,3,97200,1708459200000.0
,,,220,G,3,97200,1708462800000.0
,,,230,G,3,97200,1708466400000.0
,,,220,G,3,97200,1708470000000.0
,,,210,G,3,97200,1708473600000.0
,,,160,G,3,97200,1708477200000.0
,,,150,G,3,97200,1708480800000.0
,,,170,G,3,97200,1708484400000.0
,,,150,G,3,97200,1708488000000.0
,,,150,G,3,97200,1708491600000.0
,,,160,G,3,97200,1708495200000.0
,,,140,G,3,97200,1708498800000.0
,,,140,G,3,97200,1708502400000.0
,,,170,G,3,97200,1708506000000.0
,,,130,G,3,97200,1708509600000.0
,,,160,G,3,97200,1708513200000.0
,,,160,G,3,97200,1708516800000.0
,,,160,G,3,97200,1708520400000.0
,,,0,G,3,97200,1708524000000.0
,,,190,G,3,97200,1708527600000.0
,,,230,G,3,97200,1708531200000.0
,,,260,G,3,97200,1708534800000.0
,,,270,G,3,97200,1708538400000.0
,,,250,G,3,97200,1708542000000.0
,,,230,G,3,97200,1708545600000.0
,,,210,G,3,97200,1708549200000.0
,,,0,G,3,97200,1708552800000.0
,,,240,G,3,97200,1708556400000.0
,,,200,G,3,97200,1708560000000.0
,,,190,G,3,97200,1708563600000.0
,,,200,G,3,97200,1708567200000.0
,,,170,G,3,97200,1708570800000.0
,,,150,G,3,97200,1708574400000.0
,,,120,G,3,97200,1708578000000.0
,,,150,G,3,97200,1708581600000.0
,,,140,G,3,97200,1708585200000.0
,,,150,G,3,97200,1708588800000.0
,,,150,G,3,97200,1708592400000.0
,,,140,G,3,97200,1708596000000.0
,,,140,G,3,97200,1708599600000.0
,,,150,G,3,97200,1708603200000.0
,,,150,G,3,97200,1708606800000.0
,,,140,G,3,97200,1708610400000.0
,,,140,G,3,97200,1708614000000.0
,,,140,G,3,97200,1708617600000.0
,,,130,G,3,97200,1708621200000.0
,,,140,G,3,97200,1708624800000.0
,,,130,G,3,97200,1708628400000.0
,,,140,G,3,97200,1708632000000.0
,,,140,G,3,97200,1708635600000.0
,,,130,G,3,97200,1708639200000.0
,,,120,G,3,97200,1708642800000.0
,,,120,G,3,97200,1708646400000.0
,,,120,G,3,97200,1708650000000.0
,,,120,G,3,97200,1708653600000.0
,,,120,G,3,97200,1708657200000.0
,,,130,G,3,97200,1708660800000.0
,,,120,G,3,97200,1708664400000.0
,,,130,G,3,97200,1708668000000.0
,,,130,G,3,97200,1708671600000.0
,,,140,G,3,97200,1708675200000.0
,,,150,G,3,97200,1708678800000.0
,,,180,G,3,97200,1708682400000.0
,,,170,G,3,97200,1708686000000.0
,,,180,G,3,97200,1708689600000.0
,,,180,G,3,97200,1708693200000.0
,,,170,G,3,97200,1708696800000.0
,,,180,G,3,97200,1708700400000.0
,,,180,G,3,97200,1708704000000.0
,,,180,G,3,97200,1708707600000.0
,,,180,G,3,97200,1708711200000.0
,,,180,G,3,97200,1708714800000.0
,,,170,G,3,97200,1708718400000.0
,,,180,G,3,97200,1708722000000.0
,,,180,G,3,97200,1708725600000.0
,,,180,G,3,97200,1708729200000.0
,,,150,G,3,97200,1708732800000.0
,,,160,G,3,97200,1708736400000.0
,,,150,G,3,97200,1708740000000.0
,,,160,G,3,97200,1708743600000.0
,,,140,G,3,97200,1708747200000.0
,,,150,G,3,97200,1708750800000.0
,,,150,G,3,97200,1708754400000.0
,,,150,G,3,97200,1708758000000.0
,,,150,G,3,97200,1708761600000.0
,,,150,G,3,97200,1708765200000.0
,,,140,G,3,97200,1708768800000.0
,,,140,G,3,97200,1708772400000.0
,,,120,G,3,97200,1708776000000.0
,,,130,G,3,97200,1708779600000.0
,,,130,G,3,97200,1708783200000.0
,,,140,G,3,97200,1708786800000.0
,,,180,G,3,97200,1708790400000.0
,,,170,G,3,97200,1708794000000.0
,,,160,G,3,97200,1708797600000.0
,,,210,G,3,97200,1708801200000.0
,,,190,G,3,97200,1708804800000.0
,,,180,G,3,97200,1708808400000.0
,,,170,G,3,97200,1708812000000.0
,,,190,G,3,97200,1708815600000.0
,,,160,G,3,97200,1708819200000.0
,,,130,G,3,97200,1708822800000.0
,,,150,G,3,97200,1708826400000.0
,,,160,G,3,97200,1708830000000.0
,,,130,G,3,97200,1708833600000.0
,,,140,G,3,97200,1708837200000.0
,,,160,G,3,97200,1708840800000.0
,,,150,G,3,97200,1708844400000.0
,,,150,G,3,97200,1708848000000.0
,,,180,G,3,97200,1708851600000.0
,,,170,G,3,97200,1708855200000.0
,,,190,G,3,97200,1708858800000.0
,,,180,G,3,97200,1708862400000.0
,,,180,G,3,97200,1708866000000.0
,,,180,G,3,97200,1708869600000.0
,,,170,G,3,97200,1708873200000.0
,,,160,G,3,97200,1708876800000.0
,,,150,G,3,97200,1708880400000.0
,,,140,G,3,97200,1708884000000.0
,,,130,G,3,97200,1708887600000.0
,,,140,G,3,97200,1708891200000.0
,,,110,G,3,97200,1708894800000.0
,,,110,G,3,97200,1708898400000.0
,,,0,G,3,97200,1708902000000.0
,,,130,G,3,97200,1708905600000.0
,,,0,G,3,97200,1708909200000.0
,,,350,G,3,97200,1708912800000.0
,,,90,G,3,97200,1708916400000.0
,,,200,G,3,97200,1708920000000.0
,,,350,G,3,97200,1708923600000.0
,,,50,G,3,97200,1708927200000.0
,,,360,G,3,97200,1708930800000.0
,,,40,G,3,97200,1708934400000.0
,,,20,G,3,97200,1708938000000.0
,,,20,G,3,97200,1708941600000.0
,,,60,G,3,97200,1708945200000.0
,,,60,G,3,97200,1708948800000.0
,,,70,G,3,97200,1708952400000.0
,,,120,G,3,97200,1708956000000.0
,,,40,G,3,97200,1708959600000.0
,,,80,G,3,97200,1708963200000.0
,,,100,G,3,97200,1708966800000.0
,,,80,G,3,97200,1708970400000.0
,,,50,G,3,97200,1708974000000.0
,,,40,G,3,97200,1708977600000.0
,,,0,G,3,97200,1708981200000.0
,,,80,G,3,97200,1708984800000.0
,,,0,G,3,97200,1708988400000.0
,,,0,G,3,97200,1708992000000.0
,,,0,G,3,97200,1708995600000.0
,,,0,G,3,97200,1708999200000.0
,,,0,G,3,97200,1709002800000.0
,,,0,G,3,97200,1709006400000.0
,,,110,G,3,97200,1709010000000.0
,,,0,G,3,97200,1709013600000.0
,,,290,G,3,97200,1709017200000.0
,,,0,G,3,97200,1709020800000.0
,,,0,G,3,97200,1709024400000.0
,,,130,G,3,97200,1709028000000.0
,,,190,G,3,97200,1709031600000.0
,,,180,G,3,97200,1709035200000.0
,,,180,G,3,97200,1709038800000.0
,,,170,G,3,97200,1709042400000.0
,,,140,G,3,97200,1709046000000.0
,,,0,G,3,97200,1709049600000.0
,,,170,G,3,97200,1709053200000.0
,,,190,G,3,97200,1709056800000.0
,,,210,G,3,97200,1709060400000.0
,,,190,G,3,97200,1709064000000.0
,,,190,G,3,97200,1709067600000.0
,,,210,G,3,97200,1709071200000.0
,,,210,G,3,97200,1709074800000.0
,,,190,G,3,97200,1709078400000.0
,,,180,G,3,97200,1709082000000.0
,,,180,G,3,97200,1709085600000.0
,,,170,G,3,97200,1709089200000.0
,,,180,G,3,97200,1709092800000.0
,,,170,G,3,97200,1709096400000.0
,,,170,G,3,97200,1709100000000.0
,,,170,G,3,97200,1709103600000.0
,,,170,G,3,97200,1709107200000.0
,,,180,G,3,97200,1709110800000.0
,,,190,G,3,97200,1709114400000.0
,,,190,G,3,97200,1709118000000.0
,,,190,G,3,97200,1709121600000.0
,,,190,G,3,97200,1709125200000.0
,,,200,G,3,97200,1709128800000.0
,,,190,G,3,97200,1709132400000.0
,,,190,G,3,97200,1709136000000.0
,,,190,G,3,97200,1709139600000.0
,,,220,G,3,97200,1709143200000.0
,,,210,G,3,97200,1709146800000.0
,,,210,G,3,97200,1709150400000.0
,,,200,G,3,97200,1709154000000.0
,,,190,G,3,97200,1709157600000.0
,,,200,G,3,97200,1709161200000.0
,,,180,G,3,97200,1709164800000.0
,,,210,G,3,97200,1709168400000.0
,,,190,G,3,97200,1709172000000.0
,,,200,G,3,97200,1709175600000.0
,,,180,G,3,97200,1709179200000.0
,,,160,G,3,97200,1709182800000.0
,,,180,G,3,97200,1709186400000.0
,,,170,G,3,97200,1709190000000.0
,,,180,G,3,97200,1709193600000.0
,,,190,G,3,97200,1709197200000.0
,,,180,G,3,97200,1709200800000.0
,,,170,G,3,97200,1709204400000.0
,,,170,G,3,97200,1709208000000.0
,,,180,G,3,97200,1709211600000.0
,,,180,G,3,97200,1709215200000.0
,,,170,G,3,97200,1709218800000.0
,,,170,G,3,97200,1709222400000.0
,,,170,G,3,97200,1709226000000.0
,,,160,G,3,97200,1709229600000.0
,,,170,G,3,97200,1709233200000.0
,,,160,G,3,97200,1709236800000.0
,,,160,G,3,97200,1709240400000.0
,,,170,G,3,97200,1709244000000.0
,,,170,G,3,97200,1709247600000.0
,,,170,G,3,97200,1709251200000.0
,,,160,G,3,97200,1709254800000.0
,,,150,G,3,97200,1709258400000.0
,,,150,G,3,97200,1709262000000.0
,,,150,G,3,97200,1709265600000.0
,,,150,G,3,97200,1709269200000.0
,,,140,G,3,97200,1709272800000.0
,,,130,G,3,97200,1709276400000.0
,,,130,G,3,97200,1709280000000.0
,,,140,G,3,97200,1709283600000.0
,,,130,G,3,97200,1709287200000.0
,,,140,G,3,97200,1709290800000.0
,,,130,G,3,97200,1709294400000.0
,,,130,G,3,97200,1709298000000.0
,,,130,G,3,97200,1709301600000.0
,,,130,G,3,97200,1709305200000.0
,,,120,G,3,97200,1709308800000.0
,,,140,G,3,97200,1709312400000.0
,,,130,G,3,97200,1709316000000.0
,,,120,G,3,97200,1709319600000.0
,,,110,G,3,97200,1709323200000.0
,,,110,G,3,97200,1709326800000.0
,,,110,G,3,97200,1709330400000.0
,,,110,G,3,97200,1709334000000.0
,,,110,G,3,97200,1709337600000.0
,,,100,G,3,97200,1709341200000.0
,,,90,G,3,97200,1709344800000.0
,,,100,G,3,97200,1709348400000.0
,,,110,G,3,97200,1709352000000.0
,,,110,G,3,97200,1709355600000.0
,,,100,G,3,97200,1709359200000.0
,,,110,G,3,97200,1709362800000.0
,,,110,G,3,97200,1709366400000.0
,,,120,G,3,97200,1709370000000.0
,,,120,G,3,97200,1709373600000.0
,,,140,G,3,97200,1709377200000.0
,,,120,G,3,97200,1709380800000.0
,,,110,G,3,97200,1709384400000.0
,,,110,G,3,97200,1709388000000.0
,,,120,G,3,97200,1709391600000.0
,,,120,G,3,97200,1709395200000.0
,,,120,G,3,97200,1709398800000.0
,,,120,G,3,97200,1709402400000.0
,,,110,G,3,97200,1709406000000.0
,,,110,G,3,97200,1709409600000.0
,,,110,G,3,97200,1709413200000.0
,,,100,G,3,97200,1709416800000.0
,,,80,G,3,97200,1709420400000.0
,,,90,G,3,97200,1709424000000.0
,,,100,G,3,97200,1709427600000.0
,,,80,G,3,97200,1709431200000.0
,,,60,G,3,97200,1709434800000.0
,,,70,G,3,97200,1709438400000.0
,,,60,G,3,97200,1709442000000.0
,,,40,G,3,97200,1709445600000.0
,,,60,G,3,97200,1709449200000.0
,,,60,G,3,97200,1709452800000.0
,,,60,G,3,97200,1709456400000.0
,,,70,G,3,97200,1709460000000.0
,,,50,G,3,97200,1709463600000.0
,,,60,G,3,97200,1709467200000.0
,,,60,G,3,97200,1709470800000.0
,,,70,G,3,97200,1709474400000.0
,,,50,G,3,97200,1709478000000.0
,,,70,G,3,97200,1709481600000.0
,,,60,G,3,97200,1709485200000.0
,,,60,G,3,97200,1709488800000.0
,,,80,G,3,97200,1709492400000.0
,,,70,G,3,97200,1709496000000.0
,,,50,G,3,97200,1709499600000.0
,,,50,G,3,97200,1709503200000.0
,,,30,G,3,97200,1709506800000.0
,,,40,G,3,97200,1709510400000.0
,,,0,G,3,97200,1709514000000.0
,,,360,G,3,97200,1709517600000.0
,,,20,G,3,97200,1709521200000.0
,,,20,G,3,97200,1709524800000.0
,,,20,G,3,97200,1709528400000.0
,,,20,G,3,97200,1709532000000.0
,,,60,G,3,97200,1709535600000.0
,,,30,G,3,97200,1709539200000.0
,,,30,G,3,97200,1709542800000.0
,,,30,G,3,97200,1709546400000.0
,,,360,G,3,97200,1709550000000.0
,,,20,G,3,97200,1709553600000.0
,,,10,G,3,97200,1709557200000.0
,,,20,G,3,97200,1709560800000.0
,,,30,G,3,97200,1709564400000.0
,,,70,G,3,97200,1709568000000.0
,,,30,G,3,97200,1709571600000.0
,,,40,G,3,97200,1709575200000.0
,,,50,G,3,97200,1709578800000.0
,,,50,G,3,97200,1709582400000.0
,,,50,G,3,97200,1709586000000.0
,,,50,G,3,97200,1709589600000.0
,,,30,G,3,97200,1709593200000.0
,,,30,G,3,97200,1709596800000.0
,,,20,G,3,97200,1709600400000.0
,,,20,G,3,97200,1709604000000.0
,,,40,G,3,97200,1709607600000.0
,,,50,G,3,97200,1709611200000.0
,,,50,G,3,97200,1709614800000.0
,,,50,G,3,97200,1709618400000.0
,,,50,G,3,97200,1709622000000.0
,,,60,G,3,97200,1709625600000.0
,,,50,G,3,97200,1709629200000.0
,,,50,G,3,97200,1709632800000.0
,,,50,G,3,97200,1709636400000.0
,,,60,G,3,97200,1709640000000.0
,,,60,G,3,97200,1709643600000.0
,,,60,G,3,97200,1709647200000.0
,,,60,G,3,97200,1709650800000.0
,,,60,G,3,97200,1709654400000.0
,,,50,G,3,97200,1709658000000.0
,,,20,G,3,97200,1709661600000.0
,,,20,G,3,97200,1709665200000.0
,,,30,G,3,97200,1709668800000.0
,,,20,G,3,97200,1709672400000.0
,,,40,G,3,97200,1709676000000.0
,,,20,G,3,97200,1709679600000.0
,,,10,G,3,97200,1709683200000.0
,,,360,G,3,97200,1709686800000.0
,,,10,G,3,97200,1709690400000.0
,,,10,G,3,97200,1709694000000.0
,,,10,G,3,97200,1709697600000.0
,,,20,G,3,97200,1709701200000.0
,,,20,G,3,97200,1709704800000.0
,,,20,G,3,97200,1709708400000.0
,,,60,G,3,97200,1709712000000.0
,,,50,G,3,97200,1709715600000.0
,,,40,G,3,97200,1709719200000.0
,,,70,G,3,97200,1709726400000.0
,,,60,G,3,97200,1709730000000.0
,,,60,G,3,97200,1709733600000.0
,,,0,G,3,97200,1709740800000.0
,,,290,G,3,97200,1709744400000.0
,,,0,G,3,97200,1709748000000.0
,,,0,G,3,97200,1709751600000.0
,,,0,G,3,97200,1709755200000.0
,,,0,G,3,97200,1709758800000.0
,,,0,G,3,97200,1709762400000.0
,,,0,G,3,97200,1709769600000.0
,,,0,G,3,97200,1709773200000.0
,,,0,G,3,97200,1709776800000.0
,,,0,G,3,97200,1709784000000.0
,,,0,G,3,97200,1709787600000.0
,,,240,G,3,97200,1709791200000.0
,,,250,G,3,97200,1709794800000.0
,,,260,G,3,97200,1709798400000.0
,,,270,G,3,97200,1709802000000.0
,,,260,G,3,97200,1709812800000.0
,,,260,G,3,97200,1709816400000.0
,,,280,G,3,97200,1709820000000.0
,,,280,G,3,97200,1709823600000.0
,,,280,G,3,97200,1709830800000.0
,,,290,G,3,97200,1709834400000.0
,,,340,G,3,97200,1709841600000.0
,,,0,G,3,97200,1709848800000.0
,,,0,G,3,97200,1709852400000.0
,,,280,G,3,97200,1709856000000.0
,,,320,G,3,97200,1709859600000.0
,,,290,G,3,97200,1709863200000.0
,,,290,G,3,97200,1709866800000.0
,,,290,G,3,97200,1709870400000.0
,,,290,G,3,97200,1709874000000.0
,,,320,G,3,97200,1709881200000.0
,,,340,G,3,97200,1709884800000.0
,,,340,G,3,97200,1709888400000.0
